transaction_id,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,account_id,account_type_txn,account_type_acct,account_number,balance,created_at_acct,customer_id,name,email,phone,address,dob,created_at_cust,is_fraud,fraud_reasons,agg_txn_count,agg_avg_amount,agg_std_amount,agg_max_amount,agg_unique_merchants,agg_unique_locations,past_txn_count,past_avg_amount,past_common_merchant,past_common_location
51ec55ad-0fde-4c85-99b6-d5b61721a6df,2025-01-15T01:24:37.720001,343.12,payment,"Smith, Turner and Shah",Donnamouth,True,False,8561.19,8904.31,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,47.65166666666666,Brown PLC,North Alisha
2522ddd5-1d5c-4058-a97b-1cf4a921be58,2025-01-15T02:22:38.024206,1672.15,deposit,Miller Ltd,Lake Stephanie,False,False,6889.04,8561.19,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,66.71388888888889,Brown PLC,North Alisha
ae15dd06-bb3d-4382-ac98-23c19466e325,2025-01-19T14:11:42.192398,1234.07,deposit,"Burgess, Johnson and Gibson",Port Jacqueline,False,False,5903.22,7137.29,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,159.61111111111111,Brown PLC,North Alisha
2faaf3ca-d709-4a21-bd43-7f385bf1c9ce,2025-02-02T06:50:25.638843,424.1,withdrawal,Russell Group,Santosport,False,False,14823.4,14399.3,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,228.17055555555555,Brown PLC,North Alisha
b50ea54a-14f7-4ef9-b7eb-04ac0ab37eb9,2025-02-05T00:22:05.607519,243.51,withdrawal,Perry-Nixon,Port Sheliaberg,False,False,13003.4,12759.89,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,251.73166666666668,Brown PLC,North Alisha
26fca65b-6d11-4bcb-8146-a624f01795f5,2025-02-06T04:58:52.773781,162.64,deposit,Carr-Holt,South Kara,False,False,5740.58,5903.22,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,265.26,Brown PLC,North Alisha
14c3fd71-9587-4199-ab02-a965bce21845,2025-02-06T06:12:55.984630,1395.9,purchase,"Jones, Adams and James",Lake Peter,False,False,14399.3,13003.4,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,274.29555555555567,Brown PLC,North Alisha
84abfdc3-d1ba-49d9-b746-5e65c45074eb,2025-02-07T08:01:34.697238,1702.86,transfer,Novak PLC,Barkerberg,False,False,11373.52,9670.66,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,351.8455555555556,Brown PLC,North Alisha
a752c53b-2ccb-4416-8f16-855bc96517b2,2025-02-11T07:13:57.465544,1569.14,purchase,"Jones, Brown and Stone",West Michele,False,False,8458.18,6889.04,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,446.4488888888889,Brown PLC,North Alisha
0b1809c7-9e5c-42f9-af0e-ad0f51690d9b,2025-02-16T21:40:27.975068,96.71,deposit,"Williams, Mcmillan and Reynolds",Hillhaven,False,False,7044.71,7141.42,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,533.6233333333334,Brown PLC,North Alisha
6d4c661c-6831-4816-9ced-5fd9e3f60826,2025-02-23T13:48:30.671549,1610.28,transfer,Douglas PLC,West Carlos,False,False,7350.86,5740.58,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,538.9961111111111,Brown PLC,North Alisha
950af398-3ba4-4696-8b49-0f78903bca84,2025-03-08T10:29:25.349713,1316.76,deposit,Boyle-Torres,West Lisa,False,False,7141.42,8458.18,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,628.4561111111111,Brown PLC,North Alisha
