transaction_id,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,account_id,account_type_txn,account_type_acct,account_number,balance,created_at_acct,customer_id,name,email,phone,address,dob,created_at_cust,is_fraud,fraud_reasons,agg_txn_count,agg_avg_amount,agg_std_amount,agg_max_amount,agg_unique_merchants,agg_unique_locations,past_txn_count,past_avg_amount,past_common_merchant,past_common_location,anomaly_score,predicted_fraud
b4a016a1-1e69-4376-aa86-1cd09c4112cd,2025-01-13T04:18:19.060889,600.22,payment,Fernandez Inc,Finleyfort,True,False,74081.72,74681.94,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,0.0,,,0.004023678469246039,1
430d9090-f276-4da2-b5ce-5f917dab2564,2025-01-13T04:18:49.119394,600.22,payment,Fernandez Inc,Finleyfort,True,False,74081.72,74681.94,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,31.590526315789475,Fernandez Inc,Finleyfort,0.004158745623133737,1
de7ba3dd-aaf5-4c0d-8bcf-6ef396367cdb,2025-01-16T13:40:45.302501,1691.38,deposit,Peterson Group,East Zoe,False,False,70524.14,72215.52,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,63.18105263157895,Fernandez Inc,Finleyfort,0.003877332703998083,1
887c972b-886d-4e47-b59d-ab1798c58a4c,2025-01-16T13:41:23.883849,1691.38,deposit,Peterson Group,East Zoe,False,False,70524.14,72215.52,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,152.201052631579,Fernandez Inc,Finleyfort,0.003873968844414403,1
dd60e95f-e174-4856-a66b-98db05de55f4,2025-01-28T16:46:51.059147,1011.58,purchase,"Stephens, Patel and Morrow",South Michael,False,False,74141.49,73129.91,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,241.221052631579,Fernandez Inc,Finleyfort,0.004171784324026419,1
5639c974-4183-4ac1-bb88-5bf3844ebe61,2025-01-28T16:47:59.695930,1011.58,purchase,"Stephens, Patel and Morrow",South Michael,False,False,74141.49,73129.91,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,294.4621052631579,Fernandez Inc,Finleyfort,0.004171358010427699,1
c5e640f5-9280-47a7-b374-3ee69f6fdf5b,2025-01-29T15:55:54.628911,266.1,deposit,Barrera-Martin,South Josephmouth,False,False,70232.79,70498.89,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,347.7031578947369,Fernandez Inc,Finleyfort,0.0036270842758226625,1
1302044d-c300-4380-832b-73886157dfcd,2025-01-29T15:57:05.655969,266.1,deposit,Barrera-Martin,South Josephmouth,False,False,70232.79,70498.89,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,361.7084210526317,Fernandez Inc,Finleyfort,0.0036267915521932623,1
9402d7b3-62eb-49fa-b105-7aa52cad24c0,2025-02-13T03:11:23.404362,1925.97,deposit,Chen PLC,Lake Douglas,False,False,72215.52,74141.49,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,375.7136842105263,Fernandez Inc,Finleyfort,0.0038396595743033666,1
f54103d3-44a3-4ffb-b3dc-4a75275e6bf0,2025-02-13T03:13:10.284847,1925.97,deposit,Chen PLC,Lake Douglas,False,False,72215.52,74141.49,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,477.0805263157895,Fernandez Inc,Finleyfort,0.0038385644574451083,1
2b4a23a6-e0d1-4a51-af98-9a527265b8e7,2025-02-16T19:58:44.508198,951.81,payment,Taylor PLC,East Danielmouth,False,False,73129.91,74081.72,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,578.4473684210526,Fernandez Inc,Finleyfort,0.00410302895042498,1
d912a726-96e7-42a7-a9df-5f784a0f9638,2025-02-16T20:00:40.555921,951.81,payment,Taylor PLC,East Danielmouth,False,False,73129.91,74081.72,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,628.5426315789473,Fernandez Inc,Finleyfort,0.00410259280667413,1
c183bdce-0cb3-4c62-aa95-3755f0fb9ed6,2025-03-13T12:40:05.954428,1739.48,deposit,Hernandez LLC,Huberburgh,True,False,74681.94,76421.42,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,678.6378947368421,Fernandez Inc,Finleyfort,0.004128737838380237,1
c5e95b9b-c2d9-4552-84db-e7b49c1a1310,2025-03-13T12:43:02.483846,1739.48,deposit,Hernandez LLC,Huberburgh,True,False,74681.94,76421.42,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,770.1894736842105,Fernandez Inc,Finleyfort,0.004127942753164228,1
abf5a1bf-8b78-437d-8a94-fdbbe6b85072,2025-03-19T15:27:01.907187,25.25,payment,Weeks PLC,Port Chad,False,False,70498.89,70524.14,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,861.7410526315789,Fernandez Inc,Finleyfort,0.0036582119003022192,1
076dc60b-1298-45c9-992d-b934def53fab,2025-03-19T15:30:14.303294,25.25,payment,Weeks PLC,Port Chad,False,False,70498.89,70524.14,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,863.0699999999999,Fernandez Inc,Finleyfort,0.0036582257919861934,1
2163235d-3021-49bf-98dc-ff2a21b146fd,2025-03-22T12:00:13.138228,1183.24,payment,Mitchell-Goodwin,North Kenneth,False,False,76421.42,77604.66,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,864.398947368421,Fernandez Inc,Finleyfort,0.004150735541167316,1
16123271-79ef-4a07-9689-04cd7863d81c,2025-03-22T12:03:31.811133,1183.24,payment,Mitchell-Goodwin,North Kenneth,False,False,76421.42,77604.66,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,926.6747368421052,Fernandez Inc,Finleyfort,0.0041511205005051455,1
ebe1b56c-fa3b-476d-86d5-90b1322f2b13,2025-04-01T05:16:03.816507,198.38,purchase,"Ellis, Baker and Wright",Juliechester,False,False,70431.17,70232.79,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,988.9505263157896,Fernandez Inc,Finleyfort,0.0036765301828262237,1
532b7656-49ff-4022-84a0-7666f97bcd41,2025-04-01T05:19:47.374405,198.38,purchase,"Ellis, Baker and Wright",Juliechester,False,False,70431.17,70232.79,02923b5d-9d04-4d4c-a279-1b85ca0c6800,credit,credit,YSMP05466889373467,70431.17,2020-02-25T22:18:25.005060,c9e8c00a-59e4-4513-a154-638353b7def6,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,"79402 Peterson Drives Apt. 511, Davisstad, PA 35172",1994-02-26,2023-11-07T03:48:28.191040,False,,20,959.341,664.3496692088396,1925.97,10,10,19,999.3915789473684,Fernandez Inc,Finleyfort,0.003676768779535618,1
6124fe18-f291-4366-92b3-c6a1bd6fe133,2025-01-01T01:38:56.345170,765.15,payment,Brown PLC,North Alisha,False,False,12759.89,13525.04,03414057-9fb6-4862-9e3a-ecf7005fd2f9,checking,checking,ZVQJ70076617711592,14823.4,2020-05-06T14:29:51.779281,6296468f-a7e6-45c6-940e-f7bb89014615,Nicholas Cabrera,davidalvarez@example.net,(848)796-3834,"33150 Brianna Avenue Apt. 031, Port Markhaven, IA 37001",1984-10-06,2021-02-16T22:43:02.494303,False,,19,900.015263157895,589.2702898724114,1702.86,19,19,18,0.0,,,0.002091993529343067,1
2bcb29b2-aa28-455e-86fa-2473a7749fce,2025-01-03T16:27:31.782877,92.48,deposit,Ortiz-Martin,New Bradley,False,False,48664.46,48756.94,0428f392-f33a-4c1a-9240-d65a7b15bd40,checking,checking,MQCM45352181883552,53382.32,2021-03-31T09:55:55.978289,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,8,1054.15875,731.1938353998793,1940.44,8,8,7,0.0,,,0.0017178198165795158,1
632ab6ea-78bd-47b9-9024-181eecf31acf,2025-01-18T06:00:18.739195,72.05,transfer,"Scott, Mullins and Miller",New Kennethside,False,False,59197.1,59125.05,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,0.0,,,0.0019492688837884056,1
e6a99ec2-77e1-46ef-8914-0d87f7b9856b,2025-01-28T23:47:57.421139,1069.27,transfer,Smith-Lewis,North Diane,False,False,60354.71,59285.44,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,5.542307692307689,"Scott, Mullins and Miller",New Kennethside,0.001789159964490555,1
2fa19968-2962-428b-a24f-f9ac328a901a,2025-02-10T10:11:26.829068,793.25,deposit,Martinez-Lewis,Marcustown,False,False,59561.46,60354.71,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,87.79384615384615,"Scott, Mullins and Miller",New Kennethside,0.0017529033725285938,1
92f7e6de-57c2-4667-b0fe-7776e123918d,2025-02-11T14:46:22.544690,606.75,payment,Goodwin Ltd,North Elizabethside,False,False,60480.31,61087.06,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,148.8130769230769,"Scott, Mullins and Miller",New Kennethside,0.0018432420032731371,1
78f8e6c5-12ee-44fa-abd3-5288b3ea00ab,2025-02-13T15:13:51.469166,1527.02,payment,Miller LLC,Holdenburgh,False,False,58034.44,59561.46,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,195.48615384615383,"Scott, Mullins and Miller",New Kennethside,0.0018690436394369274,1
320d3f81-1441-47a9-8d18-a8139593e06b,2025-03-11T08:42:58.963977,97.89,withdrawal,Cook PLC,North Danielle,True,False,56928.23,56830.34,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,312.9492307692307,"Scott, Mullins and Miller",New Kennethside,0.001891074498373352,1
7a93af97-fa45-473f-b144-d6950d6e00de,2025-03-18T00:10:48.656926,1840.85,deposit,Turner PLC,Carlshire,False,False,56830.34,58671.19,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,320.47923076923075,"Scott, Mullins and Miller",New Kennethside,0.0018048423150439931,1
f071076b-fe6d-40d9-a90f-21d00bda0fac,2025-03-18T13:41:45.487463,88.34,purchase,"Horton, Gregory and Compton",West Gregory,False,False,59285.44,59197.1,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,462.0830769230769,"Scott, Mullins and Miller",New Kennethside,0.0018474764364469305,1
b41d67bd-8581-4e22-9dd3-2d4248bbb703,2025-03-22T13:49:00.916160,779.26,purchase,"Cooke, Meadows and Robles",East Michelle,False,False,58813.7,58034.44,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,468.8784615384615,"Scott, Mullins and Miller",New Kennethside,0.0017912096549316783,1
5f0c61b8-2ae0-495f-a217-6d367a063b2a,2025-03-25T10:09:18.976313,728.38,purchase,Davis Ltd,North Matthew,False,False,57656.61,56928.23,0569805e-4bf9-4a8a-b860-e1b8814e5f2d,checking,checking,PXNF26838851606071,60044.49,2024-07-19T17:42:10.035637,94f35c6b-3c65-45a8-acfd-d0e1b4b533b6,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-03-01,2024-11-20T14:16:01.124593,False,,14,829.4171428571428,655.3404799788436,1936.96,14,14,13,528.8215384615385,"Scott, Mullins and Miller",New Kennethside,0.0018347883114446092,1
